,county_code,year,county_kts,county_name,tp1_nc_pop,tp2_yr_pop,tp3b_nc_active,tp3a_nc_employed,tp4a_employed,tp4b_active,tp5a_employed_18-64,tp5c_employed,tp5b_active,tp6a_employed_18-64,tp6c_employed,tp6b_active
0,201.0,1995,10030210101000,Powiat bolesławiecki,76739,63763.0,40280.0,38792.0,35835.0,37238.0,,,,,,
1,201.0,1996,10030210101000,Powiat bolesławiecki,76739,64107.0,40280.0,38792.0,36028.0,37438.0,,,,,,
2,201.0,1997,10030210101000,Powiat bolesławiecki,76739,64719.0,40280.0,38792.0,36372.0,37796.0,,,,,,
3,201.0,1998,10030210101000,Powiat bolesławiecki,76739,65261.0,40280.0,38792.0,36677.0,38112.0,,,,,,
4,201.0,1999,10030210101000,Powiat bolesławiecki,76739,63818.0,40280.0,38792.0,35866.0,37270.0,,,,,,
5,201.0,2000,10030210101000,Powiat bolesławiecki,76739,64323.0,40280.0,38792.0,36150.0,37565.0,,,,,,
6,201.0,2001,10030210101000,Powiat bolesławiecki,76739,64858.0,40280.0,38792.0,36450.0,37877.0,,,,,,
7,201.0,2002,10030210101000,Powiat bolesławiecki,76739,71744.0,40280.0,38792.0,40320.0,41898.0,,,,,,
8,201.0,2003,10030210101000,Powiat bolesławiecki,76739,72499.0,40280.0,38792.0,40744.0,42339.0,,,,,,
9,201.0,2004,10030210101000,Powiat bolesławiecki,76739,73078.0,40280.0,38792.0,41070.0,42678.0,,,,,,
10,201.0,2005,10030210101000,Powiat bolesławiecki,76739,73535.0,40280.0,38792.0,41327.0,42944.0,,,,,,
11,201.0,2006,10030210101000,Powiat bolesławiecki,76739,74107.0,40280.0,38792.0,41648.0,43278.0,,,,,,
12,201.0,2007,10030210101000,Powiat bolesławiecki,76739,74466.0,40280.0,38792.0,41850.0,43488.0,,,,,,
13,201.0,2008,10030210101000,Powiat bolesławiecki,76739,74845.0,40280.0,38792.0,42063.0,43709.0,,,,,,
14,201.0,2009,10030210101000,Powiat bolesławiecki,76739,75191.0,40280.0,38792.0,42257.0,43912.0,,,,,,
15,201.0,2010,10030210101000,Powiat bolesławiecki,76739,76519.0,40280.0,38792.0,43004.0,44687.0,38802.0,,41244.0,27886.0,,40549.0
16,201.0,2011,10030210101000,Powiat bolesławiecki,76739,76691.0,40280.0,38792.0,43100.0,44788.0,39159.0,,40876.0,28142.0,,40188.0
17,201.0,2012,10030210101000,Powiat bolesławiecki,76739,76742.0,40280.0,38792.0,43129.0,44817.0,39143.0,,41287.0,28131.0,,40592.0
18,201.0,2013,10030210101000,Powiat bolesławiecki,76739,76810.0,40280.0,38792.0,43167.0,44857.0,39290.0,,41477.0,28237.0,,40779.0
19,201.0,2014,10030210101000,Powiat bolesławiecki,76739,76861.0,40280.0,38792.0,43196.0,44887.0,40936.0,,42427.0,29419.0,,41713.0
20,201.0,2015,10030210101000,Powiat bolesławiecki,76739,76875.0,40280.0,38792.0,43204.0,44895.0,41937.0,,42666.0,30139.0,,41947.0
21,201.0,2016,10030210101000,Powiat bolesławiecki,76739,76861.0,40280.0,38792.0,43196.0,44887.0,42884.0,,43657.0,30819.0,,42922.0
22,201.0,2017,10030210101000,Powiat bolesławiecki,76739,76796.0,40280.0,38792.0,43159.0,44849.0,42872.0,,43313.0,30811.0,,42584.0
23,201.0,2018,10030210101000,Powiat bolesławiecki,76739,76811.0,40280.0,38792.0,43168.0,44858.0,43458.0,,43398.0,31232.0,,42668.0
24,201.0,2019,10030210101000,Powiat bolesławiecki,76739,76696.0,40280.0,38792.0,43103.0,44790.0,44619.0,43410.0,44867.0,32066.0,42801.0,44112.0
25,201.0,2020,10030210101000,Powiat bolesławiecki,76739,74964.0,40280.0,38792.0,42130.0,43779.0,43021.0,42280.0,43629.0,30918.0,41686.0,42895.0
26,201.0,2021,10030210101000,Powiat bolesławiecki,76739,74784.0,40280.0,38792.0,42029.0,43674.0,43512.0,42627.0,44422.0,31271.0,42029.0,43674.0
27,201.0,2022,10030210101000,Powiat bolesławiecki,76739,74707.0,40280.0,38792.0,41985.0,43629.0,43325.0,42732.0,44301.0,31136.0,42133.0,43555.0
28,201.0,2023,10030210101000,Powiat bolesławiecki,76739,74834.0,40280.0,38792.0,42057.0,43703.0,44012.0,43553.0,44900.0,31630.0,42942.0,44145.0
29,201.0,2024,10030210101000,Powiat bolesławiecki,76739,74941.0,40280.0,38792.0,42117.0,43766.0,43861.0,43616.0,45114.0,31522.0,43004.0,44355.0
30,202.0,1995,10030210302000,Powiat dzierżoniowski,86543,82316.0,41553.0,39657.0,43134.0,45191.0,,,,,,
31,202.0,1996,10030210302000,Powiat dzierżoniowski,86543,82188.0,41553.0,39657.0,43067.0,45121.0,,,,,,
32,202.0,1997,10030210302000,Powiat dzierżoniowski,86543,82354.0,41553.0,39657.0,43153.0,45212.0,,,,,,
33,202.0,1998,10030210302000,Powiat dzierżoniowski,86543,82519.0,41553.0,39657.0,43240.0,45303.0,,,,,,
34,202.0,1999,10030210302000,Powiat dzierżoniowski,86543,78557.0,41553.0,39657.0,41164.0,43128.0,,,,,,
35,202.0,2000,10030210302000,Powiat dzierżoniowski,86543,78637.0,41553.0,39657.0,41206.0,43172.0,,,,,,
36,202.0,2001,10030210302000,Powiat dzierżoniowski,86543,78750.0,41553.0,39657.0,41265.0,43234.0,,,,,,
37,202.0,2002,10030210302000,Powiat dzierżoniowski,86543,89409.0,41553.0,39657.0,46850.0,49086.0,,,,,,
38,202.0,2003,10030210302000,Powiat dzierżoniowski,86543,89695.0,41553.0,39657.0,47000.0,49243.0,,,,,,
39,202.0,2004,10030210302000,Powiat dzierżoniowski,86543,89928.0,41553.0,39657.0,47122.0,49370.0,,,,,,
40,202.0,2005,10030210302000,Powiat dzierżoniowski,86543,90123.0,41553.0,39657.0,47224.0,49478.0,,,,,,
41,202.0,2006,10030210302000,Powiat dzierżoniowski,86543,89997.0,41553.0,39657.0,47158.0,49408.0,,,,,,
42,202.0,2007,10030210302000,Powiat dzierżoniowski,86543,89989.0,41553.0,39657.0,47154.0,49404.0,,,,,,
43,202.0,2008,10030210302000,Powiat dzierżoniowski,86543,89793.0,41553.0,39657.0,47052.0,49296.0,,,,,,
44,202.0,2009,10030210302000,Powiat dzierżoniowski,86543,89755.0,41553.0,39657.0,47032.0,49275.0,,,,,,
45,202.0,2010,10030210302000,Powiat dzierżoniowski,86543,92138.0,41553.0,39657.0,48280.0,50584.0,45429.0,,49662.0,30441.0,,45900.0
46,202.0,2011,10030210302000,Powiat dzierżoniowski,86543,91891.0,41553.0,39657.0,48151.0,50448.0,45575.0,,48978.0,30539.0,,45267.0
47,202.0,2012,10030210302000,Powiat dzierżoniowski,86543,91518.0,41553.0,39657.0,47955.0,50243.0,45404.0,,49237.0,30424.0,,45507.0
48,202.0,2013,10030210302000,Powiat dzierżoniowski,86543,91052.0,41553.0,39657.0,47711.0,49988.0,45341.0,,49168.0,30382.0,,45443.0
49,202.0,2014,10030210302000,Powiat dzierżoniowski,86543,90619.0,41553.0,39657.0,47484.0,49750.0,46974.0,,50022.0,31476.0,,46232.0
50,202.0,2015,10030210302000,Powiat dzierżoniowski,86543,90012.0,41553.0,39657.0,47166.0,49417.0,47765.0,,49957.0,32006.0,,46172.0
51,202.0,2016,10030210302000,Powiat dzierżoniowski,86543,89402.0,41553.0,39657.0,46847.0,49082.0,48460.0,,50780.0,32472.0,,46933.0
52,202.0,2017,10030210302000,Powiat dzierżoniowski,86543,88824.0,41553.0,39657.0,46544.0,48764.0,48059.0,,50097.0,32203.0,,46302.0
53,202.0,2018,10030210302000,Powiat dzierżoniowski,86543,88224.0,41553.0,39657.0,46229.0,48435.0,48346.0,,49847.0,32395.0,,46070.0
54,202.0,2019,10030210302000,Powiat dzierżoniowski,86543,87680.0,41553.0,39657.0,45944.0,48136.0,49150.0,49627.0,51293.0,32934.0,45622.0,47407.0
55,202.0,2020,10030210302000,Powiat dzierżoniowski,86543,84967.0,41553.0,39657.0,44523.0,46647.0,46842.0,47921.0,49451.0,31388.0,44054.0,45705.0
56,202.0,2021,10030210302000,Powiat dzierżoniowski,86543,84055.0,41553.0,39657.0,44045.0,46146.0,46908.0,47911.0,49929.0,31432.0,44045.0,46146.0
57,202.0,2022,10030210302000,Powiat dzierżoniowski,86543,83365.0,41553.0,39657.0,43683.0,45767.0,46360.0,47685.0,49435.0,31065.0,43837.0,45690.0
58,202.0,2023,10030210302000,Powiat dzierżoniowski,86543,82725.0,41553.0,39657.0,43348.0,45416.0,46654.0,48146.0,49635.0,31262.0,44260.0,45875.0
59,202.0,2024,10030210302000,Powiat dzierżoniowski,86543,82342.0,41553.0,39657.0,43147.0,45206.0,46107.0,47923.0,49570.0,30896.0,44056.0,45815.0
60,203.0,1995,10030210203000,Powiat głogowski,75191,66266.0,37825.0,36209.0,35055.0,36579.0,,,,,,
61,203.0,1996,10030210203000,Powiat głogowski,75191,67315.0,37825.0,36209.0,35610.0,37158.0,,,,,,
62,203.0,1997,10030210203000,Powiat głogowski,75191,68130.0,37825.0,36209.0,36041.0,37608.0,,,,,,
63,203.0,1998,10030210203000,Powiat głogowski,75191,68888.0,37825.0,36209.0,36442.0,38026.0,,,,,,
64,203.0,1999,10030210203000,Powiat głogowski,75191,66203.0,37825.0,36209.0,35021.0,36544.0,,,,,,
65,203.0,2000,10030210203000,Powiat głogowski,75191,66945.0,37825.0,36209.0,35414.0,36954.0,,,,,,
66,203.0,2001,10030210203000,Powiat głogowski,75191,67548.0,37825.0,36209.0,35733.0,37286.0,,,,,,
67,203.0,2002,10030210203000,Powiat głogowski,75191,72322.0,37825.0,36209.0,38258.0,39922.0,,,,,,
68,203.0,2003,10030210203000,Powiat głogowski,75191,72810.0,37825.0,36209.0,38516.0,40191.0,,,,,,
69,203.0,2004,10030210203000,Powiat głogowski,75191,73213.0,37825.0,36209.0,38730.0,40414.0,,,,,,
70,203.0,2005,10030210203000,Powiat głogowski,75191,73546.0,37825.0,36209.0,38906.0,40597.0,,,,,,
71,203.0,2006,10030210203000,Powiat głogowski,75191,73769.0,37825.0,36209.0,39024.0,40720.0,,,,,,
72,203.0,2007,10030210203000,Powiat głogowski,75191,73875.0,37825.0,36209.0,39080.0,40779.0,,,,,,
73,203.0,2008,10030210203000,Powiat głogowski,75191,73850.0,37825.0,36209.0,39067.0,40765.0,,,,,,
74,203.0,2009,10030210203000,Powiat głogowski,75191,73881.0,37825.0,36209.0,39083.0,40782.0,,,,,,
75,203.0,2010,10030210203000,Powiat głogowski,75191,76174.0,37825.0,36209.0,40296.0,42048.0,40130.0,,41058.0,27147.0,,38155.0
76,203.0,2011,10030210203000,Powiat głogowski,75191,76193.0,37825.0,36209.0,40306.0,42059.0,40082.0,,40611.0,27114.0,,37739.0
77,203.0,2012,10030210203000,Powiat głogowski,75191,76301.0,37825.0,36209.0,40363.0,42118.0,39944.0,,41050.0,27021.0,,38147.0
78,203.0,2013,10030210203000,Powiat głogowski,75191,76300.0,37825.0,36209.0,40363.0,42118.0,39794.0,,41202.0,26919.0,,38289.0
79,203.0,2014,10030210203000,Powiat głogowski,75191,76258.0,37825.0,36209.0,40340.0,42094.0,41096.0,,42094.0,27800.0,,39118.0
80,203.0,2015,10030210203000,Powiat głogowski,75191,76314.0,37825.0,36209.0,40370.0,42125.0,41866.0,,42354.0,28321.0,,39360.0
81,203.0,2016,10030210203000,Powiat głogowski,75191,76142.0,37825.0,36209.0,40279.0,42030.0,42472.0,,43249.0,28731.0,,40191.0
82,203.0,2017,10030210203000,Powiat głogowski,75191,76110.0,37825.0,36209.0,40262.0,42013.0,42209.0,,42926.0,28553.0,,39891.0
83,203.0,2018,10030210203000,Powiat głogowski,75191,75763.0,37825.0,36209.0,40079.0,41821.0,42331.0,,42806.0,28636.0,,39779.0
84,203.0,2019,10030210203000,Powiat głogowski,75191,75471.0,37825.0,36209.0,39924.0,41660.0,43116.0,42717.0,44151.0,29167.0,39644.0,41029.0
85,203.0,2020,10030210203000,Powiat głogowski,75191,73276.0,37825.0,36209.0,38763.0,40448.0,41076.0,41328.0,42647.0,27786.0,38355.0,39631.0
86,203.0,2021,10030210203000,Powiat głogowski,75191,73086.0,37825.0,36209.0,38662.0,40343.0,41346.0,41659.0,43413.0,27969.0,38662.0,40343.0
87,203.0,2022,10030210203000,Powiat głogowski,75191,72830.0,37825.0,36209.0,38527.0,40202.0,40993.0,41659.0,43188.0,27731.0,38662.0,40134.0
88,203.0,2023,10030210203000,Powiat głogowski,75191,72799.0,37825.0,36209.0,38511.0,40185.0,41493.0,42369.0,43679.0,28069.0,39321.0,40591.0
89,203.0,2024,10030210203000,Powiat głogowski,75191,72699.0,37825.0,36209.0,38458.0,40130.0,41192.0,42311.0,43765.0,27865.0,39267.0,40670.0
90,204.0,1995,10030210204000,Powiat górowski,29042,25901.0,14860.0,13765.0,13391.0,14453.0,,,,,,
91,204.0,1996,10030210204000,Powiat górowski,29042,26065.0,14860.0,13765.0,13476.0,14544.0,,,,,,
92,204.0,1997,10030210204000,Powiat górowski,29042,26410.0,14860.0,13765.0,13654.0,14737.0,,,,,,
93,204.0,1998,10030210204000,Powiat górowski,29042,26535.0,14860.0,13765.0,13719.0,14807.0,,,,,,
94,204.0,1999,10030210204000,Powiat górowski,29042,25491.0,14860.0,13765.0,13179.0,14224.0,,,,,,
95,204.0,2000,10030210204000,Powiat górowski,29042,25760.0,14860.0,13765.0,13318.0,14374.0,,,,,,
96,204.0,2001,10030210204000,Powiat górowski,29042,25867.0,14860.0,13765.0,13373.0,14434.0,,,,,,
97,204.0,2002,10030210204000,Powiat górowski,29042,29108.0,14860.0,13765.0,15049.0,16242.0,,,,,,
98,204.0,2003,10030210204000,Powiat górowski,29042,29270.0,14860.0,13765.0,15133.0,16333.0,,,,,,
99,204.0,2004,10030210204000,Powiat górowski,29042,29454.0,14860.0,13765.0,15228.0,16435.0,,,,,,
100,204.0,2005,10030210204000,Powiat górowski,29042,29676.0,14860.0,13765.0,15342.0,16559.0,,,,,,
101,204.0,2006,10030210204000,Powiat górowski,29042,29784.0,14860.0,13765.0,15398.0,16619.0,,,,,,
102,204.0,2007,10030210204000,Powiat górowski,29042,29890.0,14860.0,13765.0,15453.0,16679.0,,,,,,
103,204.0,2008,10030210204000,Powiat górowski,29042,30001.0,14860.0,13765.0,15511.0,16741.0,,,,,,
104,204.0,2009,10030210204000,Powiat górowski,29042,30030.0,14860.0,13765.0,15526.0,16757.0,,,,,,
105,204.0,2010,10030210204000,Powiat górowski,29042,30625.0,14860.0,13765.0,15833.0,17089.0,15378.0,,16507.0,10167.0,,15506.0
106,204.0,2011,10030210204000,Powiat górowski,29042,30632.0,14860.0,13765.0,15837.0,17093.0,15473.0,,16327.0,10230.0,,15337.0
107,204.0,2012,10030210204000,Powiat górowski,29042,30638.0,14860.0,13765.0,15840.0,17096.0,15506.0,,16483.0,10251.0,,15484.0
108,204.0,2013,10030210204000,Powiat górowski,29042,30536.0,14860.0,13765.0,15787.0,17039.0,15533.0,,16489.0,10269.0,,15490.0
109,204.0,2014,10030210204000,Powiat górowski,29042,30436.0,14860.0,13765.0,15735.0,16983.0,16111.0,,16801.0,10651.0,,15782.0
110,204.0,2015,10030210204000,Powiat górowski,29042,30265.0,14860.0,13765.0,15647.0,16888.0,16490.0,,16797.0,10902.0,,15779.0
111,204.0,2016,10030210204000,Powiat górowski,29042,30189.0,14860.0,13765.0,15608.0,16845.0,16859.0,,17147.0,11146.0,,16108.0
112,204.0,2017,10030210204000,Powiat górowski,29042,30058.0,14860.0,13765.0,15540.0,16772.0,16809.0,,16953.0,11113.0,,15925.0
113,204.0,2018,10030210204000,Powiat górowski,29042,29875.0,14860.0,13765.0,15445.0,16670.0,16942.0,,16879.0,11201.0,,15856.0
114,204.0,2019,10030210204000,Powiat górowski,29042,29601.0,14860.0,13765.0,15304.0,16517.0,17256.0,16754.0,17317.0,11408.0,15196.0,16267.0
115,204.0,2020,10030210204000,Powiat górowski,29042,28351.0,14860.0,13765.0,14657.0,15820.0,16136.0,15990.0,16500.0,10668.0,14503.0,15500.0
116,204.0,2021,10030210204000,Powiat górowski,29042,28107.0,14860.0,13765.0,14531.0,15684.0,16189.0,16021.0,16696.0,10703.0,14531.0,15684.0
117,204.0,2022,10030210204000,Powiat górowski,29042,27969.0,14860.0,13765.0,14460.0,15607.0,16116.0,15998.0,16586.0,10655.0,14511.0,15580.0
118,204.0,2023,10030210204000,Powiat górowski,29042,27890.0,14860.0,13765.0,14419.0,15563.0,16333.0,16232.0,16734.0,10798.0,14723.0,15720.0
119,204.0,2024,10030210204000,Powiat górowski,29042,27648.0,14860.0,13765.0,14294.0,15428.0,16113.0,16091.0,16644.0,10653.0,14595.0,15635.0
120,205.0,1995,10030210105000,Powiat jaworski,42493,38210.0,21874.0,20715.0,20633.0,21780.0,,,,,,
121,205.0,1996,10030210105000,Powiat jaworski,42493,38417.0,21874.0,20715.0,20745.0,21898.0,,,,,,
122,205.0,1997,10030210105000,Powiat jaworski,42493,38750.0,21874.0,20715.0,20925.0,22088.0,,,,,,
123,205.0,1998,10030210105000,Powiat jaworski,42493,39076.0,21874.0,20715.0,21101.0,22273.0,,,,,,
124,205.0,1999,10030210105000,Powiat jaworski,42493,37979.0,21874.0,20715.0,20509.0,21648.0,,,,,,
125,205.0,2000,10030210105000,Powiat jaworski,42493,38319.0,21874.0,20715.0,20692.0,21842.0,,,,,,
126,205.0,2001,10030210105000,Powiat jaworski,42493,38537.0,21874.0,20715.0,20810.0,21966.0,,,,,,
127,205.0,2002,10030210105000,Powiat jaworski,42493,43339.0,21874.0,20715.0,23403.0,24703.0,,,,,,
128,205.0,2003,10030210105000,Powiat jaworski,42493,43598.0,21874.0,20715.0,23543.0,24851.0,,,,,,
129,205.0,2004,10030210105000,Powiat jaworski,42493,43775.0,21874.0,20715.0,23638.0,24952.0,,,,,,
130,205.0,2005,10030210105000,Powiat jaworski,42493,44029.0,21874.0,20715.0,23776.0,25097.0,,,,,,
131,205.0,2006,10030210105000,Powiat jaworski,42493,43995.0,21874.0,20715.0,23757.0,25077.0,,,,,,
132,205.0,2007,10030210105000,Powiat jaworski,42493,44072.0,21874.0,20715.0,23799.0,25121.0,,,,,,
133,205.0,2008,10030210105000,Powiat jaworski,42493,44117.0,21874.0,20715.0,23823.0,25147.0,,,,,,
134,205.0,2009,10030210105000,Powiat jaworski,42493,44040.0,21874.0,20715.0,23782.0,25103.0,,,,,,
135,205.0,2010,10030210105000,Powiat jaworski,42493,45147.0,21874.0,20715.0,24379.0,25734.0,22864.0,,24334.0,15788.0,,23351.0
136,205.0,2011,10030210105000,Powiat jaworski,42493,45036.0,21874.0,20715.0,24319.0,25671.0,22927.0,,24004.0,15832.0,,23034.0
137,205.0,2012,10030210105000,Powiat jaworski,42493,44905.0,21874.0,20715.0,24249.0,25596.0,22846.0,,24159.0,15776.0,,23183.0
138,205.0,2013,10030210105000,Powiat jaworski,42493,44747.0,21874.0,20715.0,24163.0,25506.0,22814.0,,24163.0,15754.0,,23187.0
139,205.0,2014,10030210105000,Powiat jaworski,42493,44555.0,21874.0,20715.0,24060.0,25396.0,23632.0,,24594.0,16319.0,,23601.0
140,205.0,2015,10030210105000,Powiat jaworski,42493,44335.0,21874.0,20715.0,23941.0,25271.0,24115.0,,24606.0,16652.0,,23612.0
141,205.0,2016,10030210105000,Powiat jaworski,42493,44099.0,21874.0,20715.0,23813.0,25136.0,24533.0,,25048.0,16941.0,,24036.0
142,205.0,2017,10030210105000,Powiat jaworski,42493,43831.0,21874.0,20715.0,23669.0,24984.0,24424.0,,24721.0,16865.0,,23722.0
143,205.0,2018,10030210105000,Powiat jaworski,42493,43456.0,21874.0,20715.0,23466.0,24770.0,24491.0,,24553.0,16912.0,,23561.0
144,205.0,2019,10030210105000,Powiat jaworski,42493,43123.0,21874.0,20715.0,23286.0,24580.0,24910.0,24408.0,25227.0,17201.0,23123.0,24208.0
145,205.0,2020,10030210105000,Powiat jaworski,42493,41607.0,21874.0,20715.0,22468.0,23716.0,23568.0,23466.0,24215.0,16274.0,22231.0,23237.0
146,205.0,2021,10030210105000,Powiat jaworski,42493,41147.0,21874.0,20715.0,22219.0,23454.0,23535.0,23454.0,24441.0,16252.0,22219.0,23454.0
147,205.0,2022,10030210105000,Powiat jaworski,42493,40893.0,21874.0,20715.0,22082.0,23309.0,23290.0,23391.0,24250.0,16082.0,22160.0,23270.0
148,205.0,2023,10030210105000,Powiat jaworski,42493,40805.0,21874.0,20715.0,22035.0,23259.0,23491.0,23749.0,24483.0,16222.0,22499.0,23494.0
149,205.0,2024,10030210105000,Powiat jaworski,42493,40694.0,21874.0,20715.0,21975.0,23196.0,23262.0,23684.0,24498.0,16064.0,22437.0,23508.0
150,206.0,1995,10030210106000,Powiat karkonoski,54667,48799.0,27116.0,25660.0,25912.0,27376.0,,,,,,
151,206.0,1996,10030210106000,Powiat karkonoski,54667,49039.0,27116.0,25660.0,26040.0,27511.0,,,,,,
152,206.0,1997,10030210106000,Powiat karkonoski,54667,49298.0,27116.0,25660.0,26177.0,27656.0,,,,,,
153,206.0,1998,10030210106000,Powiat karkonoski,54667,49336.0,27116.0,25660.0,26197.0,27677.0,,,,,,
154,206.0,1999,10030210106000,Powiat karkonoski,54667,46778.0,27116.0,25660.0,24839.0,26242.0,,,,,,
155,206.0,2000,10030210106000,Powiat karkonoski,54667,47074.0,27116.0,25660.0,24996.0,26409.0,,,,,,
156,206.0,2001,10030210106000,Powiat karkonoski,54667,47272.0,27116.0,25660.0,25101.0,26520.0,,,,,,
157,206.0,2002,10030210106000,Powiat karkonoski,54667,53618.0,27116.0,25660.0,28471.0,30080.0,,,,,,
158,206.0,2003,10030210106000,Powiat karkonoski,54667,53995.0,27116.0,25660.0,28671.0,30291.0,,,,,,
159,206.0,2004,10030210106000,Powiat karkonoski,54667,54059.0,27116.0,25660.0,28705.0,30327.0,,,,,,
160,206.0,2005,10030210106000,Powiat karkonoski,54667,54255.0,27116.0,25660.0,28809.0,30437.0,,,,,,
161,206.0,2006,10030210106000,Powiat karkonoski,54667,54358.0,27116.0,25660.0,28864.0,30495.0,,,,,,
162,206.0,2007,10030210106000,Powiat karkonoski,54667,54601.0,27116.0,25660.0,28993.0,30631.0,,,,,,
163,206.0,2008,10030210106000,Powiat karkonoski,54667,54672.0,27116.0,25660.0,29031.0,30671.0,,,,,,
164,206.0,2009,10030210106000,Powiat karkonoski,54667,54835.0,27116.0,25660.0,29117.0,30762.0,,,,,,
165,206.0,2010,10030210106000,Powiat karkonoski,54667,56204.0,27116.0,25660.0,29844.0,31530.0,28619.0,,30294.0,19433.0,,28611.0
166,206.0,2011,10030210106000,Powiat karkonoski,54667,56280.0,27116.0,25660.0,29885.0,31573.0,28788.0,,29997.0,19548.0,,28331.0
167,206.0,2012,10030210106000,Powiat karkonoski,54667,56377.0,27116.0,25660.0,29936.0,31627.0,28823.0,,30331.0,19572.0,,28646.0
168,206.0,2013,10030210106000,Powiat karkonoski,54667,56475.0,27116.0,25660.0,29988.0,31682.0,28958.0,,30496.0,19663.0,,28802.0
169,206.0,2014,10030210106000,Powiat karkonoski,54667,56364.0,27116.0,25660.0,29929.0,31620.0,30095.0,,31113.0,20435.0,,29384.0
170,206.0,2015,10030210106000,Powiat karkonoski,54667,56162.0,27116.0,25660.0,29822.0,31507.0,30659.0,,31170.0,20819.0,,29438.0
171,206.0,2016,10030210106000,Powiat karkonoski,54667,56052.0,27116.0,25660.0,29764.0,31445.0,31267.0,,31838.0,21231.0,,30069.0
172,206.0,2017,10030210106000,Powiat karkonoski,54667,55872.0,27116.0,25660.0,29668.0,31344.0,31075.0,,31512.0,21101.0,,29761.0
173,206.0,2018,10030210106000,Powiat karkonoski,54667,55578.0,27116.0,25660.0,29512.0,31179.0,31268.0,,31402.0,21232.0,,29657.0
174,206.0,2019,10030210106000,Powiat karkonoski,54667,55392.0,27116.0,25660.0,29413.0,31075.0,31866.0,31352.0,32404.0,21638.0,29207.0,30604.0
175,206.0,2020,10030210106000,Powiat karkonoski,54667,53523.0,27116.0,25660.0,28421.0,30026.0,30107.0,30187.0,31150.0,20443.0,28122.0,29420.0
176,206.0,2021,10030210106000,Powiat karkonoski,54667,53205.0,27116.0,25660.0,28252.0,29848.0,30172.0,30327.0,31604.0,20488.0,28252.0,29848.0
177,206.0,2022,10030210106000,Powiat karkonoski,54667,53022.0,27116.0,25660.0,28155.0,29745.0,29967.0,30329.0,31442.0,20349.0,28253.0,29695.0
178,206.0,2023,10030210106000,Powiat karkonoski,54667,52853.0,27116.0,25660.0,28065.0,29651.0,30269.0,30760.0,31712.0,20554.0,28656.0,29950.0
179,206.0,2024,10030210106000,Powiat karkonoski,54667,52701.0,27116.0,25660.0,27984.0,29565.0,30066.0,30672.0,31726.0,20416.0,28573.0,29963.0
180,207.0,1995,10030210107000,Powiat kamiennogórski,36913,35377.0,18203.0,17296.0,18502.0,19457.0,,,,,,
181,207.0,1996,10030210107000,Powiat kamiennogórski,36913,35306.0,18203.0,17296.0,18465.0,19418.0,,,,,,
182,207.0,1997,10030210107000,Powiat kamiennogórski,36913,35267.0,18203.0,17296.0,18445.0,19397.0,,,,,,
183,207.0,1998,10030210107000,Powiat kamiennogórski,36913,35361.0,18203.0,17296.0,18494.0,19449.0,,,,,,
184,207.0,1999,10030210107000,Powiat kamiennogórski,36913,34224.0,18203.0,17296.0,17899.0,18823.0,,,,,,
185,207.0,2000,10030210107000,Powiat kamiennogórski,36913,34287.0,18203.0,17296.0,17932.0,18858.0,,,,,,
186,207.0,2001,10030210107000,Powiat kamiennogórski,36913,34424.0,18203.0,17296.0,18004.0,18933.0,,,,,,
187,207.0,2002,10030210107000,Powiat kamiennogórski,36913,38944.0,18203.0,17296.0,20368.0,21419.0,,,,,,
188,207.0,2003,10030210107000,Powiat kamiennogórski,36913,38957.0,18203.0,17296.0,20375.0,21426.0,,,,,,
189,207.0,2004,10030210107000,Powiat kamiennogórski,36913,39017.0,18203.0,17296.0,20406.0,21459.0,,,,,,
190,207.0,2005,10030210107000,Powiat kamiennogórski,36913,39036.0,18203.0,17296.0,20416.0,21470.0,,,,,,
191,207.0,2006,10030210107000,Powiat kamiennogórski,36913,38885.0,18203.0,17296.0,20337.0,21387.0,,,,,,
192,207.0,2007,10030210107000,Powiat kamiennogórski,36913,38831.0,18203.0,17296.0,20309.0,21357.0,,,,,,
193,207.0,2008,10030210107000,Powiat kamiennogórski,36913,38679.0,18203.0,17296.0,20229.0,21273.0,,,,,,
194,207.0,2009,10030210107000,Powiat kamiennogórski,36913,38604.0,18203.0,17296.0,20190.0,21232.0,,,,,,
195,207.0,2010,10030210107000,Powiat kamiennogórski,36913,39103.0,18203.0,17296.0,20451.0,21507.0,19546.0,,21077.0,13073.0,,19515.0
196,207.0,2011,10030210107000,Powiat kamiennogórski,36913,39060.0,18203.0,17296.0,20428.0,21483.0,19607.0,,20819.0,13113.0,,19277.0
197,207.0,2012,10030210107000,Powiat kamiennogórski,36913,38926.0,18203.0,17296.0,20358.0,21409.0,19548.0,,20942.0,13074.0,,19391.0
198,207.0,2013,10030210107000,Powiat kamiennogórski,36913,38676.0,18203.0,17296.0,20228.0,21272.0,19487.0,,20885.0,13033.0,,19338.0
199,207.0,2014,10030210107000,Powiat kamiennogórski,36913,38469.0,18203.0,17296.0,20119.0,21158.0,20190.0,,21235.0,13503.0,,19662.0
200,207.0,2015,10030210107000,Powiat kamiennogórski,36913,38289.0,18203.0,17296.0,20025.0,21059.0,20583.0,,21250.0,13766.0,,19676.0
201,207.0,2016,10030210107000,Powiat kamiennogórski,36913,38224.0,18203.0,17296.0,19991.0,21023.0,21027.0,,21711.0,14063.0,,20103.0
