,county_code,year,ru,county_kts,county_name,tp1_nc_pop,tp2_yr_pop,tp3b_nc_active,tp4b_active,tp5b_active,tp6b_active
0,201,2000,8886.0,10030210101000.0,Powiat bolesławiecki,76739.0,64323.0,40280.0,37565.0,,
1,201,2001,9218.0,10030210101000.0,Powiat bolesławiecki,76739.0,64858.0,40280.0,37877.0,,
2,201,2002,8574.0,10030210101000.0,Powiat bolesławiecki,76739.0,71744.0,40280.0,41898.0,,
3,201,2003,8803.0,10030210101000.0,Powiat bolesławiecki,76739.0,72499.0,40280.0,42339.0,,
4,201,2004,7966.0,10030210101000.0,Powiat bolesławiecki,76739.0,73078.0,40280.0,42678.0,,
5,201,2005,7066.0,10030210101000.0,Powiat bolesławiecki,76739.0,73535.0,40280.0,42944.0,,
6,201,2006,5310.0,10030210101000.0,Powiat bolesławiecki,76739.0,74107.0,40280.0,43278.0,,
7,201,2007,4049.0,10030210101000.0,Powiat bolesławiecki,76739.0,74466.0,40280.0,43488.0,,
8,201,2008,3428.0,10030210101000.0,Powiat bolesławiecki,76739.0,74845.0,40280.0,43709.0,,
9,201,2009,4782.0,10030210101000.0,Powiat bolesławiecki,76739.0,75191.0,40280.0,43912.0,,
10,201,2010,4552.0,10030210101000.0,Powiat bolesławiecki,76739.0,76519.0,40280.0,44687.0,41244.0,40549.0
11,201,2011,3788.0,10030210101000.0,Powiat bolesławiecki,76739.0,76691.0,40280.0,44788.0,40876.0,40188.0
12,201,2012,4369.0,10030210101000.0,Powiat bolesławiecki,76739.0,76742.0,40280.0,44817.0,41287.0,40592.0
13,201,2013,4000.0,10030210101000.0,Powiat bolesławiecki,76739.0,76810.0,40280.0,44857.0,41477.0,40779.0
14,201,2014,2799.0,10030210101000.0,Powiat bolesławiecki,76739.0,76861.0,40280.0,44887.0,42427.0,41713.0
15,201,2015,2375.0,10030210101000.0,Powiat bolesławiecki,76739.0,76875.0,40280.0,44895.0,42666.0,41947.0
16,201,2016,1852.0,10030210101000.0,Powiat bolesławiecki,76739.0,76861.0,40280.0,44887.0,43657.0,42922.0
17,201,2017,1389.0,10030210101000.0,Powiat bolesławiecki,76739.0,76796.0,40280.0,44849.0,43313.0,42584.0
18,201,2018,1283.0,10030210101000.0,Powiat bolesławiecki,76739.0,76811.0,40280.0,44858.0,43398.0,42668.0
19,201,2019,1293.0,10030210101000.0,Powiat bolesławiecki,76739.0,76696.0,40280.0,44790.0,44867.0,44112.0
20,201,2020,1885.0,10030210101000.0,Powiat bolesławiecki,76739.0,74964.0,40280.0,43779.0,43629.0,42895.0
21,201,2021,1570.0,10030210101000.0,Powiat bolesławiecki,76739.0,74784.0,40280.0,43674.0,44422.0,43674.0
22,201,2022,973.0,10030210101000.0,Powiat bolesławiecki,76739.0,74707.0,40280.0,43629.0,44301.0,43555.0
23,201,2023,886.0,10030210101000.0,Powiat bolesławiecki,76739.0,74834.0,40280.0,43703.0,44900.0,44145.0
24,201,2024,960.0,10030210101000.0,Powiat bolesławiecki,76739.0,74941.0,40280.0,43766.0,45114.0,44355.0
25,201,2025,1205.0,,,,,,,,
26,202,2000,10625.0,10030210302000.0,Powiat dzierżoniowski,86543.0,78637.0,41553.0,43172.0,,
27,202,2001,12016.0,10030210302000.0,Powiat dzierżoniowski,86543.0,78750.0,41553.0,43234.0,,
28,202,2002,12230.0,10030210302000.0,Powiat dzierżoniowski,86543.0,89409.0,41553.0,49086.0,,
29,202,2003,12436.0,10030210302000.0,Powiat dzierżoniowski,86543.0,89695.0,41553.0,49243.0,,
30,202,2004,12085.0,10030210302000.0,Powiat dzierżoniowski,86543.0,89928.0,41553.0,49370.0,,
31,202,2005,12292.0,10030210302000.0,Powiat dzierżoniowski,86543.0,90123.0,41553.0,49478.0,,
32,202,2006,10466.0,10030210302000.0,Powiat dzierżoniowski,86543.0,89997.0,41553.0,49408.0,,
33,202,2007,8083.0,10030210302000.0,Powiat dzierżoniowski,86543.0,89989.0,41553.0,49404.0,,
34,202,2008,7220.0,10030210302000.0,Powiat dzierżoniowski,86543.0,89793.0,41553.0,49296.0,,
35,202,2009,8089.0,10030210302000.0,Powiat dzierżoniowski,86543.0,89755.0,41553.0,49275.0,,
36,202,2010,7359.0,10030210302000.0,Powiat dzierżoniowski,86543.0,92138.0,41553.0,50584.0,49662.0,45900.0
37,202,2011,6191.0,10030210302000.0,Powiat dzierżoniowski,86543.0,91891.0,41553.0,50448.0,48978.0,45267.0
38,202,2012,6504.0,10030210302000.0,Powiat dzierżoniowski,86543.0,91518.0,41553.0,50243.0,49237.0,45507.0
39,202,2013,6280.0,10030210302000.0,Powiat dzierżoniowski,86543.0,91052.0,41553.0,49988.0,49168.0,45443.0
40,202,2014,4803.0,10030210302000.0,Powiat dzierżoniowski,86543.0,90619.0,41553.0,49750.0,50022.0,46232.0
41,202,2015,3436.0,10030210302000.0,Powiat dzierżoniowski,86543.0,90012.0,41553.0,49417.0,49957.0,46172.0
42,202,2016,2877.0,10030210302000.0,Powiat dzierżoniowski,86543.0,89402.0,41553.0,49082.0,50780.0,46933.0
43,202,2017,2123.0,10030210302000.0,Powiat dzierżoniowski,86543.0,88824.0,41553.0,48764.0,50097.0,46302.0
44,202,2018,1754.0,10030210302000.0,Powiat dzierżoniowski,86543.0,88224.0,41553.0,48435.0,49847.0,46070.0
45,202,2019,1468.0,10030210302000.0,Powiat dzierżoniowski,86543.0,87680.0,41553.0,48136.0,51293.0,47407.0
46,202,2020,1949.0,10030210302000.0,Powiat dzierżoniowski,86543.0,84967.0,41553.0,46647.0,49451.0,45705.0
47,202,2021,1511.0,10030210302000.0,Powiat dzierżoniowski,86543.0,84055.0,41553.0,46146.0,49929.0,46146.0
48,202,2022,1510.0,10030210302000.0,Powiat dzierżoniowski,86543.0,83365.0,41553.0,45767.0,49435.0,45690.0
49,202,2023,1593.0,10030210302000.0,Powiat dzierżoniowski,86543.0,82725.0,41553.0,45416.0,49635.0,45875.0
50,202,2024,1739.0,10030210302000.0,Powiat dzierżoniowski,86543.0,82342.0,41553.0,45206.0,49570.0,45815.0
51,202,2025,2117.0,,,,,,,,
52,203,2000,7752.0,10030210203000.0,Powiat głogowski,75191.0,66945.0,37825.0,36954.0,,
53,203,2001,8664.0,10030210203000.0,Powiat głogowski,75191.0,67548.0,37825.0,37286.0,,
54,203,2002,9203.0,10030210203000.0,Powiat głogowski,75191.0,72322.0,37825.0,39922.0,,
55,203,2003,9009.0,10030210203000.0,Powiat głogowski,75191.0,72810.0,37825.0,40191.0,,
56,203,2004,7974.0,10030210203000.0,Powiat głogowski,75191.0,73213.0,37825.0,40414.0,,
57,203,2005,7255.0,10030210203000.0,Powiat głogowski,75191.0,73546.0,37825.0,40597.0,,
58,203,2006,5760.0,10030210203000.0,Powiat głogowski,75191.0,73769.0,37825.0,40720.0,,
59,203,2007,4123.0,10030210203000.0,Powiat głogowski,75191.0,73875.0,37825.0,40779.0,,
60,203,2008,3596.0,10030210203000.0,Powiat głogowski,75191.0,73850.0,37825.0,40765.0,,
61,203,2009,4589.0,10030210203000.0,Powiat głogowski,75191.0,73881.0,37825.0,40782.0,,
62,203,2010,4528.0,10030210203000.0,Powiat głogowski,75191.0,76174.0,37825.0,42048.0,41058.0,38155.0
63,203,2011,4360.0,10030210203000.0,Powiat głogowski,75191.0,76193.0,37825.0,42059.0,40611.0,37739.0
64,203,2012,4774.0,10030210203000.0,Powiat głogowski,75191.0,76301.0,37825.0,42118.0,41050.0,38147.0
65,203,2013,4558.0,10030210203000.0,Powiat głogowski,75191.0,76300.0,37825.0,42118.0,41202.0,38289.0
66,203,2014,4139.0,10030210203000.0,Powiat głogowski,75191.0,76258.0,37825.0,42094.0,42094.0,39118.0
67,203,2015,3674.0,10030210203000.0,Powiat głogowski,75191.0,76314.0,37825.0,42125.0,42354.0,39360.0
68,203,2016,2995.0,10030210203000.0,Powiat głogowski,75191.0,76142.0,37825.0,42030.0,43249.0,40191.0
69,203,2017,2638.0,10030210203000.0,Powiat głogowski,75191.0,76110.0,37825.0,42013.0,42926.0,39891.0
70,203,2018,2602.0,10030210203000.0,Powiat głogowski,75191.0,75763.0,37825.0,41821.0,42806.0,39779.0
71,203,2019,2036.0,10030210203000.0,Powiat głogowski,75191.0,75471.0,37825.0,41660.0,44151.0,41029.0
72,203,2020,2232.0,10030210203000.0,Powiat głogowski,75191.0,73276.0,37825.0,40448.0,42647.0,39631.0
73,203,2021,2083.0,10030210203000.0,Powiat głogowski,75191.0,73086.0,37825.0,40343.0,43413.0,40343.0
74,203,2022,1747.0,10030210203000.0,Powiat głogowski,75191.0,72830.0,37825.0,40202.0,43188.0,40134.0
75,203,2023,1761.0,10030210203000.0,Powiat głogowski,75191.0,72799.0,37825.0,40185.0,43679.0,40591.0
76,203,2024,1776.0,10030210203000.0,Powiat głogowski,75191.0,72699.0,37825.0,40130.0,43765.0,40670.0
77,203,2025,1988.0,,,,,,,,
78,204,2000,3833.0,10030210204000.0,Powiat górowski,29042.0,25760.0,14860.0,14374.0,,
79,204,2001,4201.0,10030210204000.0,Powiat górowski,29042.0,25867.0,14860.0,14434.0,,
80,204,2002,4264.0,10030210204000.0,Powiat górowski,29042.0,29108.0,14860.0,16242.0,,
81,204,2003,4561.0,10030210204000.0,Powiat górowski,29042.0,29270.0,14860.0,16333.0,,
82,204,2004,4270.0,10030210204000.0,Powiat górowski,29042.0,29454.0,14860.0,16435.0,,
83,204,2005,3992.0,10030210204000.0,Powiat górowski,29042.0,29676.0,14860.0,16559.0,,
84,204,2006,3418.0,10030210204000.0,Powiat górowski,29042.0,29784.0,14860.0,16619.0,,
85,204,2007,2401.0,10030210204000.0,Powiat górowski,29042.0,29890.0,14860.0,16679.0,,
86,204,2008,2113.0,10030210204000.0,Powiat górowski,29042.0,30001.0,14860.0,16741.0,,
87,204,2009,2863.0,10030210204000.0,Powiat górowski,29042.0,30030.0,14860.0,16757.0,,
88,204,2010,3287.0,10030210204000.0,Powiat górowski,29042.0,30625.0,14860.0,17089.0,16507.0,15506.0
89,204,2011,3195.0,10030210204000.0,Powiat górowski,29042.0,30632.0,14860.0,17093.0,16327.0,15337.0
90,204,2012,3369.0,10030210204000.0,Powiat górowski,29042.0,30638.0,14860.0,17096.0,16483.0,15484.0
91,204,2013,3415.0,10030210204000.0,Powiat górowski,29042.0,30536.0,14860.0,17039.0,16489.0,15490.0
92,204,2014,2712.0,10030210204000.0,Powiat górowski,29042.0,30436.0,14860.0,16983.0,16801.0,15782.0
93,204,2015,2565.0,10030210204000.0,Powiat górowski,29042.0,30265.0,14860.0,16888.0,16797.0,15779.0
94,204,2016,2059.0,10030210204000.0,Powiat górowski,29042.0,30189.0,14860.0,16845.0,17147.0,16108.0
95,204,2017,1816.0,10030210204000.0,Powiat górowski,29042.0,30058.0,14860.0,16772.0,16953.0,15925.0
96,204,2018,1671.0,10030210204000.0,Powiat górowski,29042.0,29875.0,14860.0,16670.0,16879.0,15856.0
97,204,2019,1530.0,10030210204000.0,Powiat górowski,29042.0,29601.0,14860.0,16517.0,17317.0,16267.0
98,204,2020,1713.0,10030210204000.0,Powiat górowski,29042.0,28351.0,14860.0,15820.0,16500.0,15500.0
99,204,2021,1521.0,10030210204000.0,Powiat górowski,29042.0,28107.0,14860.0,15684.0,16696.0,15684.0
100,204,2022,1282.0,10030210204000.0,Powiat górowski,29042.0,27969.0,14860.0,15607.0,16586.0,15580.0
101,204,2023,1302.0,10030210204000.0,Powiat górowski,29042.0,27890.0,14860.0,15563.0,16734.0,15720.0
102,204,2024,1307.0,10030210204000.0,Powiat górowski,29042.0,27648.0,14860.0,15428.0,16644.0,15635.0
103,204,2025,1458.0,,,,,,,,
104,205,2000,6254.0,10030210105000.0,Powiat jaworski,42493.0,38319.0,21874.0,21842.0,,
105,205,2001,6938.0,10030210105000.0,Powiat jaworski,42493.0,38537.0,21874.0,21966.0,,
106,205,2002,7166.0,10030210105000.0,Powiat jaworski,42493.0,43339.0,21874.0,24703.0,,
107,205,2003,7032.0,10030210105000.0,Powiat jaworski,42493.0,43598.0,21874.0,24851.0,,
108,205,2004,6206.0,10030210105000.0,Powiat jaworski,42493.0,43775.0,21874.0,24952.0,,
109,205,2005,5834.0,10030210105000.0,Powiat jaworski,42493.0,44029.0,21874.0,25097.0,,
110,205,2006,4654.0,10030210105000.0,Powiat jaworski,42493.0,43995.0,21874.0,25077.0,,
111,205,2007,3478.0,10030210105000.0,Powiat jaworski,42493.0,44072.0,21874.0,25121.0,,
112,205,2008,2999.0,10030210105000.0,Powiat jaworski,42493.0,44117.0,21874.0,25147.0,,
113,205,2009,3909.0,10030210105000.0,Powiat jaworski,42493.0,44040.0,21874.0,25103.0,,
114,205,2010,4160.0,10030210105000.0,Powiat jaworski,42493.0,45147.0,21874.0,25734.0,24334.0,23351.0
115,205,2011,4143.0,10030210105000.0,Powiat jaworski,42493.0,45036.0,21874.0,25671.0,24004.0,23034.0
116,205,2012,4384.0,10030210105000.0,Powiat jaworski,42493.0,44905.0,21874.0,25596.0,24159.0,23183.0
117,205,2013,4171.0,10030210105000.0,Powiat jaworski,42493.0,44747.0,21874.0,25506.0,24163.0,23187.0
118,205,2014,3074.0,10030210105000.0,Powiat jaworski,42493.0,44555.0,21874.0,25396.0,24594.0,23601.0
119,205,2015,2785.0,10030210105000.0,Powiat jaworski,42493.0,44335.0,21874.0,25271.0,24606.0,23612.0
120,205,2016,2544.0,10030210105000.0,Powiat jaworski,42493.0,44099.0,21874.0,25136.0,25048.0,24036.0
121,205,2017,2154.0,10030210105000.0,Powiat jaworski,42493.0,43831.0,21874.0,24984.0,24721.0,23722.0
122,205,2018,1956.0,10030210105000.0,Powiat jaworski,42493.0,43456.0,21874.0,24770.0,24553.0,23561.0
123,205,2019,1698.0,10030210105000.0,Powiat jaworski,42493.0,43123.0,21874.0,24580.0,25227.0,24208.0
124,205,2020,1885.0,10030210105000.0,Powiat jaworski,42493.0,41607.0,21874.0,23716.0,24215.0,23237.0
125,205,2021,1635.0,10030210105000.0,Powiat jaworski,42493.0,41147.0,21874.0,23454.0,24441.0,23454.0
126,205,2022,1605.0,10030210105000.0,Powiat jaworski,42493.0,40893.0,21874.0,23309.0,24250.0,23270.0
127,205,2023,1550.0,10030210105000.0,Powiat jaworski,42493.0,40805.0,21874.0,23259.0,24483.0,23494.0
128,205,2024,1564.0,10030210105000.0,Powiat jaworski,42493.0,40694.0,21874.0,23196.0,24498.0,23508.0
129,205,2025,1729.0,,,,,,,,
130,206,2000,5486.0,10030210106000.0,Powiat karkonoski,54667.0,47074.0,27116.0,26409.0,,
131,206,2001,6297.0,10030210106000.0,Powiat karkonoski,54667.0,47272.0,27116.0,26520.0,,
132,206,2002,6502.0,10030210106000.0,Powiat karkonoski,54667.0,53618.0,27116.0,30080.0,,
133,206,2003,6364.0,10030210106000.0,Powiat karkonoski,54667.0,53995.0,27116.0,30291.0,,
134,206,2004,5642.0,10030210106000.0,Powiat karkonoski,54667.0,54059.0,27116.0,30327.0,,
135,206,2005,5055.0,10030210106000.0,Powiat karkonoski,54667.0,54255.0,27116.0,30437.0,,
136,206,2006,4391.0,10030210106000.0,Powiat karkonoski,54667.0,54358.0,27116.0,30495.0,,
137,206,2007,2866.0,10030210106000.0,Powiat karkonoski,54667.0,54601.0,27116.0,30631.0,,
138,206,2008,2640.0,10030210106000.0,Powiat karkonoski,54667.0,54672.0,27116.0,30671.0,,
139,206,2009,3838.0,10030210106000.0,Powiat karkonoski,54667.0,54835.0,27116.0,30762.0,,
140,206,2010,4414.0,10030210106000.0,Powiat karkonoski,54667.0,56204.0,27116.0,31530.0,30294.0,28611.0
141,206,2011,4124.0,10030210106000.0,Powiat karkonoski,54667.0,56280.0,27116.0,31573.0,29997.0,28331.0
142,206,2012,4126.0,10030210106000.0,Powiat karkonoski,54667.0,56377.0,27116.0,31627.0,30331.0,28646.0
143,206,2013,3842.0,10030210106000.0,Powiat karkonoski,54667.0,56475.0,27116.0,31682.0,30496.0,28802.0
144,206,2014,3103.0,10030210106000.0,Powiat karkonoski,54667.0,56364.0,27116.0,31620.0,31113.0,29384.0
145,206,2015,2490.0,10030210106000.0,Powiat karkonoski,54667.0,56162.0,27116.0,31507.0,31170.0,29438.0
146,206,2016,2224.0,10030210106000.0,Powiat karkonoski,54667.0,56052.0,27116.0,31445.0,31838.0,30069.0
147,206,2017,1795.0,10030210106000.0,Powiat karkonoski,54667.0,55872.0,27116.0,31344.0,31512.0,29761.0
148,206,2018,1734.0,10030210106000.0,Powiat karkonoski,54667.0,55578.0,27116.0,31179.0,31402.0,29657.0
149,206,2019,1594.0,10030210106000.0,Powiat karkonoski,54667.0,55392.0,27116.0,31075.0,32404.0,30604.0
150,206,2020,1945.0,10030210106000.0,Powiat karkonoski,54667.0,53523.0,27116.0,30026.0,31150.0,29420.0
151,206,2021,1933.0,10030210106000.0,Powiat karkonoski,54667.0,53205.0,27116.0,29848.0,31604.0,29848.0
152,206,2022,1638.0,10030210106000.0,Powiat karkonoski,54667.0,53022.0,27116.0,29745.0,31442.0,29695.0
153,206,2023,1613.0,10030210106000.0,Powiat karkonoski,54667.0,52853.0,27116.0,29651.0,31712.0,29950.0
154,206,2024,1620.0,10030210106000.0,Powiat karkonoski,54667.0,52701.0,27116.0,29565.0,31726.0,29963.0
155,206,2025,1680.0,,,,,,,,
156,207,2000,5304.0,10030210107000.0,Powiat kamiennogórski,36913.0,34287.0,18203.0,18858.0,,
157,207,2001,5968.0,10030210107000.0,Powiat kamiennogórski,36913.0,34424.0,18203.0,18933.0,,
158,207,2002,5559.0,10030210107000.0,Powiat kamiennogórski,36913.0,38944.0,18203.0,21419.0,,
159,207,2003,5361.0,10030210107000.0,Powiat kamiennogórski,36913.0,38957.0,18203.0,21426.0,,
160,207,2004,4750.0,10030210107000.0,Powiat kamiennogórski,36913.0,39017.0,18203.0,21459.0,,
161,207,2005,4306.0,10030210107000.0,Powiat kamiennogórski,36913.0,39036.0,18203.0,21470.0,,
162,207,2006,3502.0,10030210107000.0,Powiat kamiennogórski,36913.0,38885.0,18203.0,21387.0,,
163,207,2007,2206.0,10030210107000.0,Powiat kamiennogórski,36913.0,38831.0,18203.0,21357.0,,
164,207,2008,2354.0,10030210107000.0,Powiat kamiennogórski,36913.0,38679.0,18203.0,21273.0,,
165,207,2009,3401.0,10030210107000.0,Powiat kamiennogórski,36913.0,38604.0,18203.0,21232.0,,
166,207,2010,3323.0,10030210107000.0,Powiat kamiennogórski,36913.0,39103.0,18203.0,21507.0,21077.0,19515.0
167,207,2011,3248.0,10030210107000.0,Powiat kamiennogórski,36913.0,39060.0,18203.0,21483.0,20819.0,19277.0
168,207,2012,3395.0,10030210107000.0,Powiat kamiennogórski,36913.0,38926.0,18203.0,21409.0,20942.0,19391.0
169,207,2013,2997.0,10030210107000.0,Powiat kamiennogórski,36913.0,38676.0,18203.0,21272.0,20885.0,19338.0
170,207,2014,2212.0,10030210107000.0,Powiat kamiennogórski,36913.0,38469.0,18203.0,21158.0,21235.0,19662.0
171,207,2015,1619.0,10030210107000.0,Powiat kamiennogórski,36913.0,38289.0,18203.0,21059.0,21250.0,19676.0
172,207,2016,1447.0,10030210107000.0,Powiat kamiennogórski,36913.0,38224.0,18203.0,21023.0,21711.0,20103.0
173,207,2017,1016.0,10030210107000.0,Powiat kamiennogórski,36913.0,38039.0,18203.0,20921.0,21454.0,19865.0
174,207,2018,825.0,10030210107000.0,Powiat kamiennogórski,36913.0,37758.0,18203.0,20767.0,21333.0,19753.0
175,207,2019,776.0,10030210107000.0,Powiat kamiennogórski,36913.0,37465.0,18203.0,20606.0,21917.0,20294.0
176,207,2020,1066.0,10030210107000.0,Powiat kamiennogórski,36913.0,36203.0,18203.0,19912.0,21070.0,19509.0
177,207,2021,792.0,10030210107000.0,Powiat kamiennogórski,36913.0,35814.0,18203.0,19698.0,21274.0,19698.0
178,207,2022,735.0,10030210107000.0,Powiat kamiennogórski,36913.0,35545.0,18203.0,19550.0,21078.0,19517.0
179,207,2023,726.0,10030210107000.0,Powiat kamiennogórski,36913.0,35340.0,18203.0,19437.0,21204.0,19633.0
180,207,2024,894.0,10030210107000.0,Powiat kamiennogórski,36913.0,35123.0,18203.0,19318.0,21144.0,19578.0
181,207,2025,1016.0,,,,,,,,
182,208,2000,19121.0,10030210308000.0,Powiat kłodzki,134790.0,126218.0,63714.0,66896.0,,
183,208,2001,21993.0,10030210308000.0,Powiat kłodzki,134790.0,126609.0,63714.0,67103.0,,
184,208,2002,22245.0,10030210308000.0,Powiat kłodzki,134790.0,142622.0,63714.0,75590.0,,
185,208,2003,22848.0,10030210308000.0,Powiat kłodzki,134790.0,142562.0,63714.0,75558.0,,
186,208,2004,21299.0,10030210308000.0,Powiat kłodzki,134790.0,142600.0,63714.0,75578.0,,
187,208,2005,20481.0,10030210308000.0,Powiat kłodzki,134790.0,142481.0,63714.0,75515.0,,
188,208,2006,16833.0,10030210308000.0,Powiat kłodzki,134790.0,142315.0,63714.0,75427.0,,
189,208,2007,13561.0,10030210308000.0,Powiat kłodzki,134790.0,142031.0,63714.0,75276.0,,
190,208,2008,12596.0,10030210308000.0,Powiat kłodzki,134790.0,141802.0,63714.0,75155.0,,
191,208,2009,13528.0,10030210308000.0,Powiat kłodzki,134790.0,141430.0,63714.0,74958.0,,
192,208,2010,13704.0,10030210308000.0,Powiat kłodzki,134790.0,145241.0,63714.0,76978.0,78285.0,69850.0
193,208,2011,13597.0,10030210308000.0,Powiat kłodzki,134790.0,144737.0,63714.0,76711.0,77145.0,68833.0
194,208,2012,14917.0,10030210308000.0,Powiat kłodzki,134790.0,144172.0,63714.0,76411.0,77565.0,69207.0
195,208,2013,15024.0,10030210308000.0,Powiat kłodzki,134790.0,143299.0,63714.0,75948.0,77381.0,69044.0
196,208,2014,12461.0,10030210308000.0,Powiat kłodzki,134790.0,142516.0,63714.0,75533.0,78669.0,70193.0
197,208,2015,10208.0,10030210308000.0,Powiat kłodzki,134790.0,141605.0,63714.0,75051.0,78591.0,70123.0
198,208,2016,8064.0,10030210308000.0,Powiat kłodzki,134790.0,140854.0,63714.0,74653.0,80005.0,71385.0
199,208,2017,6136.0,10030210308000.0,Powiat kłodzki,134790.0,139853.0,63714.0,74122.0,78877.0,70379.0
200,208,2018,5717.0,10030210308000.0,Powiat kłodzki,134790.0,138821.0,63714.0,73575.0,78434.0,69983.0
201,208,2019,5330.0,10030210308000.0,Powiat kłodzki,134790.0,137734.0,63714.0,72999.0,80574.0,71893.0
202,208,2020,6159.0,10030210308000.0,Powiat kłodzki,134790.0,132450.0,63714.0,70198.0,77086.0,68780.0
203,208,2021,5682.0,10030210308000.0,Powiat kłodzki,134790.0,130727.0,63714.0,69285.0,77652.0,69285.0
204,208,2022,5399.0,10030210308000.0,Powiat kłodzki,134790.0,129495.0,63714.0,68632.0,76791.0,68517.0
205,208,2023,5298.0,10030210308000.0,Powiat kłodzki,134790.0,128729.0,63714.0,68226.0,77237.0,68916.0
206,208,2024,5756.0,10030210308000.0,Powiat kłodzki,134790.0,127926.0,63714.0,67801.0,77011.0,68714.0
207,208,2025,6005.0,,,,,,,,
208,209,2000,6000.0,10030210209000.0,Powiat legnicki,47367.0,38131.0,25378.0,22345.0,,
209,209,2001,6427.0,10030210209000.0,Powiat legnicki,47367.0,38399.0,25378.0,22502.0,,
210,209,2002,6492.0,10030210209000.0,Powiat legnicki,47367.0,43328.0,25378.0,25390.0,,
211,209,2003,6229.0,10030210209000.0,Powiat legnicki,47367.0,43670.0,25378.0,25591.0,,
212,209,2004,5692.0,10030210209000.0,Powiat legnicki,47367.0,44107.0,25378.0,25847.0,,
213,209,2005,5208.0,10030210209000.0,Powiat legnicki,47367.0,44334.0,25378.0,25980.0,,
214,209,2006,3914.0,10030210209000.0,Powiat legnicki,47367.0,44633.0,25378.0,26155.0,,
215,209,2007,2716.0,10030210209000.0,Powiat legnicki,47367.0,44921.0,25378.0,26324.0,,
216,209,2008,2248.0,10030210209000.0,Powiat legnicki,47367.0,45240.0,25378.0,26511.0,,
217,209,2009,2959.0,10030210209000.0,Powiat legnicki,47367.0,45531.0,25378.0,26681.0,,
218,209,2010,3196.0,10030210209000.0,Powiat legnicki,47367.0,46313.0,25378.0,27139.0,24963.0,24627.0
219,209,2011,3487.0,10030210209000.0,Powiat legnicki,47367.0,46567.0,25378.0,27288.0,24820.0,24486.0
220,209,2012,3661.0,10030210209000.0,Powiat legnicki,47367.0,46651.0,25378.0,27337.0,25098.0,24760.0
221,209,2013,3723.0,10030210209000.0,Powiat legnicki,47367.0,46709.0,25378.0,27371.0,25223.0,24883.0
222,209,2014,3115.0,10030210209000.0,Powiat legnicki,47367.0,46824.0,25378.0,27439.0,25847.0,25499.0
223,209,2015,2600.0,10030210209000.0,Powiat legnicki,47367.0,46842.0,25378.0,27449.0,25997.0,25647.0
224,209,2016,2345.0,10030210209000.0,Powiat legnicki,47367.0,46925.0,25378.0,27498.0,26653.0,26294.0
225,209,2017,2100.0,10030210209000.0,Powiat legnicki,47367.0,46940.0,25378.0,27507.0,26474.0,26118.0
226,209,2018,1921.0,10030210209000.0,Powiat legnicki,47367.0,46956.0,25378.0,27516.0,26530.0,26173.0
227,209,2019,1643.0,10030210209000.0,Powiat legnicki,47367.0,46798.0,25378.0,27424.0,27377.0,27008.0
228,209,2020,1940.0,10030210209000.0,Powiat legnicki,47367.0,46174.0,25378.0,27058.0,26873.0,26511.0
229,209,2021,1734.0,10030210209000.0,Powiat legnicki,47367.0,46250.0,25378.0,27102.0,27472.0,27102.0
230,209,2022,1681.0,10030210209000.0,Powiat legnicki,47367.0,46346.0,25378.0,27159.0,27483.0,27113.0
231,209,2023,1530.0,10030210209000.0,Powiat legnicki,47367.0,46551.0,25378.0,27279.0,27931.0,27554.0
232,209,2024,1461.0,10030210209000.0,Powiat legnicki,47367.0,46771.0,25378.0,27408.0,28156.0,27777.0
233,209,2025,1608.0,,,,,,,,
234,210,2000,6458.0,10030210110000.0,Powiat lubański,46595.0,41961.0,22991.0,23079.0,,
235,210,2001,7145.0,10030210110000.0,Powiat lubański,46595.0,42062.0,22991.0,23134.0,,
236,210,2002,6599.0,10030210110000.0,Powiat lubański,46595.0,47451.0,22991.0,26098.0,,
237,210,2003,6371.0,10030210110000.0,Powiat lubański,46595.0,47617.0,22991.0,26189.0,,
238,210,2004,6100.0,10030210110000.0,Powiat lubański,46595.0,47632.0,22991.0,26198.0,,
239,210,2005,5579.0,10030210110000.0,Powiat lubański,46595.0,47818.0,22991.0,26300.0,,
240,210,2006,4753.0,10030210110000.0,Powiat lubański,46595.0,47844.0,22991.0,26314.0,,
241,210,2007,3985.0,10030210110000.0,Powiat lubański,46595.0,47830.0,22991.0,26306.0,,
242,210,2008,4090.0,10030210110000.0,Powiat lubański,46595.0,47850.0,22991.0,26318.0,,
243,210,2009,4585.0,10030210110000.0,Powiat lubański,46595.0,47687.0,22991.0,26228.0,,
244,210,2010,4683.0,10030210110000.0,Powiat lubański,46595.0,48713.0,22991.0,26792.0,26256.0,24311.0
245,210,2011,4354.0,10030210110000.0,Powiat lubański,46595.0,48616.0,22991.0,26739.0,25912.0,23993.0
246,210,2012,4328.0,10030210110000.0,Powiat lubański,46595.0,48584.0,22991.0,26721.0,26138.0,24202.0
247,210,2013,3957.0,10030210110000.0,Powiat lubański,46595.0,48376.0,22991.0,26607.0,26123.0,24188.0
248,210,2014,3158.0,10030210110000.0,Powiat lubański,46595.0,48233.0,22991.0,26528.0,26625.0,24652.0
249,210,2015,2434.0,10030210110000.0,Powiat lubański,46595.0,48000.0,22991.0,26400.0,26640.0,24667.0
250,210,2016,1938.0,10030210110000.0,Powiat lubański,46595.0,47835.0,22991.0,26309.0,27170.0,25158.0
